ticker,sector,months,mean_gap,crossings,replica_op,naive_op,operating_income_fallback,log_pretax_over_ni_plus_tax,interest_over_ni_plus_tax,log_equity_fy_over_equity,driver
HAS,Consumer Discretionary,36,0.19469054499844782,0,0.3007883219813995,0.24032509408715394,0.0,0.004840226852984459,0.2010158755364996,0.027751524850918544,interest add-back
AMG,Financials,18,0.18936765180257148,0,0.3858012942519985,0.2880091358964598,0.0,0.39907216772190235,0.1126470588235294,0.02669499668632024,pretax_income
EQIX,Real Estate,10,0.18920275092574468,0,0.037325158768370635,0.15702397791140688,0.0,0.013818380386716057,3.1491875407393612,0.048929174619878134,interest add-back
SPGI,Industrials,36,0.18348135253352701,11,1.0345887778631822,1.2020860495436767,0.0,0.30114966831344914,0.09631391200951249,0.1692983568076105,pretax_income
NLSN,Industrials,30,0.18200588567351123,0,0.09076627683714435,0.1819620253164557,0.0,0.012180418556871072,0.4838709677419355,0.05864872708150769,interest add-back
EIX,Utilities,36,0.18165101083222499,0,0.190417501155446,0.14549653579676675,1.0,,0.4701815038893691,0.022180912010446894,pretax_income (missing; operating income used)
VZ,Communication Services,36,0.16937207618563646,0,0.30683533160057014,0.20849752662027332,0.0,0.5303243043632017,0.37985933997990573,0.06043269814663064,pretax_income
CSC,Information Technology,35,0.1659519598422738,0,0.15311004784688995,0.2836698185535395,0.0,0.1479201300766222,0.1976241900647948,0.029778875355611356,interest add-back
PPL,Utilities,36,0.16539764832774392,0,0.1734663927208688,0.25990607572644553,0.0,0.005297387779330013,0.46402704007725737,0.035027625949426086,interest add-back
NI,Utilities,36,0.16515419458978153,0,0.12788366799171,0.20534773893249075,0.0,0.008746179630222319,0.5278438838648263,0.024023663364840867,interest add-back
F,Consumer Discretionary,36,0.16217046940066376,0,0.2653602698707501,0.4054504794754198,0.0,0.0002302820965847528,0.526398401826484,0.014786100568713847,interest add-back
LHX,Industrials,36,0.16215344832016695,0,0.43421527670328536,0.2720809581758791,0.0,0.7443929603565479,0.3455812480202724,0.01895376757557067,pretax_income
POM,Utilities,28,0.16155770080365675,0,0.15069725596041386,0.13000449842555106,0.6071428571428571,0.0,0.8466453674121406,0.004624285697113903,pretax_income (missing; operating income used)
C,Financials,36,0.15300622350359466,0,0.06822650973239477,0.14865458161640632,0.0,0.013104143228341983,0.965648585737462,0.03476136005676231,interest add-back
R,Consumer Discretionary,36,0.1506592919733275,0,0.19449163131605504,0.26397601325239334,0.0,0.014757513319829881,0.4220070396388101,0.03534897365793557,interest add-back
PFE,Health Care,36,0.14595217211516742,0,0.171666596541423,0.21082943637706128,0.0,0.3493968672464557,0.0,0.02038425424631208,pretax_income
COP,Energy,6,0.14403725684561902,0,0.4793173151061746,0.34113405714047557,0.0,0.3400873018618235,0.0,0.008430822743407434,pretax_income
VTRS,Health Care,26,0.14192177427103347,0,0.24604720025457627,0.34466119802633965,0.0,0.001297574812624051,0.4192683383734311,0.12460814244323323,interest add-back
PPG,Materials,36,0.1418791900285843,0,0.3019059205190592,0.4918918918918919,0.0,0.5112492628318478,0.07920372723422278,0.16828062699995916,pretax_income
VMRK,Real Estate,36,0.13968704341195395,0,0.04281426697776747,0.11553904057621231,0.0,0.9927370988508054,0.0,0.012340275025568273,pretax_income
SCG,Utilities,36,0.13822898530170072,0,0.14879931389365353,0.21593644679826673,0.0,0.0,0.42795389048991356,0.06234409525677682,interest add-back
KMI,Energy,36,0.13415028769331083,0,0.09070900340415541,0.0780530312461098,0.0,0.6132786910826957,0.3673735896364396,0.039064269944299033,pretax_income
CNX,Energy,36,0.13323197174859502,0,0.03436071735624899,0.1690775342773859,0.0,0.03154790266997344,0.4421796729164448,0.00828782691217464,interest add-back
DGX,Health Care,36,0.13310541531102466,0,0.28844185520845667,0.23002815005451535,1.0,,0.0,0.013576987581411426,pretax_income (missing; operating income used)
AEP,Utilities,36,0.12912480840292742,0,0.13117811625738265,0.19086105066832454,0.0,0.02527041349625994,0.41866913123844735,0.027545957238579097,interest add-back
GS,Financials,36,0.12814371368424562,0,0.14924453784557412,0.21636049615324227,0.0,0.0,0.44970462086266894,0.027752430203410294,interest add-back
WMB,Energy,36,0.1261210275747121,0,0.27125420875420875,0.25652356902356904,0.0,0.0636460623545514,0.0,0.04637524396398255,none of the three (rank gap under noise)
FMC,Materials,36,0.12470868864958387,0,0.43360968548493223,0.3190551388340571,1.0,,0.09581920903954802,0.07184006673478054,pretax_income (missing; operating income used)
XEL,Utilities,36,0.12361681870170875,0,0.15126768053436287,0.20984941380626074,0.0,0.0,0.4016163830723148,0.031178191079172638,interest add-back
DRI,Consumer Discretionary,36,0.12277269155342083,0,0.16730165516898737,0.25331391114348145,0.0,0.23262610649988702,0.0,0.012543632976625,pretax_income
AVP,Consumer Staples,26,0.11909786924849532,0,0.17960726316654343,0.26176978062607836,0.0,0.021328963855582056,0.589456362306895,0.0864513348598248,interest add-back
JCI,Industrials,36,0.11641765708173127,0,0.1799133586773937,0.15003094332950226,0.0,0.08324489419415283,0.0,0.04410220423623469,none of the three (rank gap under noise)
NAVI,Financials,11,0.11272742770489613,0,0.43758932825154834,0.9290138161029061,0.0,0.0,1.1230266739248775,0.026797016816300975,interest add-back
DVA,Health Care,36,0.11137398413409375,0,0.2538033457124106,0.22886944303627835,0.0,0.11127204625670965,0.0,0.039268407817388974,pretax_income
BMY,Health Care,36,0.11133976958903337,0,0.17176833296630697,0.15863183409641798,0.0,0.010555301715385528,0.0,0.015168511068824928,none of the three (rank gap under noise)
KIM,Real Estate,36,0.1098621968579624,0,0.007483566354237971,0.1046347943201141,0.0,2.055596007981837,0.7899195350091026,0.006883593993221183,pretax_income
ETR,Utilities,36,0.10892270137705289,0,0.09930510006471863,0.16007531197099475,0.0,0.01971098994456793,0.6440430202914436,0.013730156305115263,interest add-back
PLL,Industrials,31,0.10594922758397686,0,0.2381688515672773,0.2683858321164741,0.0,0.09944186024638664,0.0,0.12059498078437637,equity
AMD,Information Technology,8,0.09868421052631579,1,-2.2620817843866172,-1.936802973977695,0.0,0.0,0.1437962202136401,0.25958003993108614,equity
SE,Energy,36,0.09842644373514192,0,0.185778196373911,0.24888156345655757,0.0,0.07977869521061473,0.46379781420765026,0.010368260067509984,interest add-back
DTE,Utilities,36,0.09680284769972847,0,0.130204801302048,0.18120168181201682,0.0,0.007621158281072566,0.47650273224043715,0.02746888580715634,interest add-back
WEC,Utilities,36,0.09525387955767865,0,0.21494671584044167,0.2695884336040908,0.0,0.0,0.275428821151535,0.0,interest add-back
JBL,Information Technology,22,0.09501427311476149,0,0.16531758195031274,0.2177535352185834,0.0,0.003596554187822622,0.3124543495373656,0.023523357183689038,interest add-back
LUMN,Communication Services,36,0.0943294186961443,0,0.06480377417180777,0.13318471667789933,0.0,0.0,1.181081081081081,0.02945163897621048,interest add-back
NUE,Materials,36,0.09286224426444893,0,0.11161840935587722,0.10003610514120723,0.0,0.10955482249228178,0.0,0.008188240257455105,pretax_income
LEG,Consumer Discretionary,36,0.09276345261557017,0,0.21219937260369467,0.2134694170919284,0.0,0.017996886451970045,0.17717003567181927,0.020843922508263293,interest add-back
DD,Materials,36,0.09188546358073305,0,0.3087827121332276,0.3380253766851705,0.0,0.090483139056009,0.0,0.039665256392431354,none of the three (rank gap under noise)
GE,Industrials,36,0.09063748473927062,0,0.13443456955812702,0.13123242241477412,0.0,0.07520457015708333,0.0,0.0076283073701548885,none of the three (rank gap under noise)
LSI,Information Technology,16,0.09046030516487344,1,0.1511420943340255,0.1511420943340255,0.0,0.0,0.0,0.006125009255298738,none of the three (rank gap under noise)
TE,Utilities,28,0.08625683372784929,0,0.13411271216064008,0.2028966876633672,0.21428571428571427,0.12445685463044275,0.5443574690150033,0.004881838443996144,interest add-back
FLR,Industrials,36,0.08613438988070454,0,0.31344239413125463,0.3205989267463529,0.0,0.17010400982352805,0.029670378004674328,0.01779330686278701,pretax_income
PNR,Industrials,36,0.0852857365048026,0,0.11917378964119896,0.09959689523564476,0.0,0.013894810379760012,0.18434472208057115,0.027807046155033554,interest add-back
MRO,Energy,36,0.08453117132775313,0,0.25485938792390406,0.2631306865177833,0.3888888888888889,0.031938842507832584,0.0,0.026728103372667185,none of the three (rank gap under noise)
EMC,Information Technology,36,0.08345695451263246,0,0.17181220314212642,0.1703050785531604,0.0,0.049029427240318606,0.04103852596314908,0.008554819867606445,none of the three (rank gap under noise)
QEP,Energy,30,0.08254178484610544,0,0.06077770973668096,0.13104898418527514,0.0,0.042081945434313414,0.5848853868194842,0.012834408223091395,interest add-back
IP,Materials,36,0.08244268504433325,0,0.16243654822335024,0.13255131964809383,0.0,0.09406650903906737,0.0,0.06196740456202211,none of the three (rank gap under noise)
MCK,Health Care,36,0.07965656659342969,0,0.2714285714285714,0.2714285714285714,0.0,0.044386705700263256,0.0,0.06386356916559179,none of the three (rank gap under noise)
NFX,Energy,36,0.07860569762240727,0,0.05751014884979702,0.14005412719891747,0.0,0.2065358149145492,0.2074898785425101,0.05506740740906334,interest add-back
V,Industrials,36,0.07720266906873534,0,0.269408262002233,0.27007815407517677,0.9166666666666666,0.9401770041562915,0.0,0.015693112606321093,pretax_income (missing; operating income used)
TSN,Consumer Staples,36,0.07679187760357954,0,0.15419161676646706,0.15535595475715236,0.0,0.007522872662987412,0.0,0.025871647837524072,none of the three (rank gap under noise)
ZBH,Health Care,36,0.07658089272232628,0,0.1557969288425198,0.15608276562971432,0.0,0.001832994403238503,0.0,0.024005671248022446,none of the three (rank gap under noise)
ANDV,Energy,36,0.0763215295168036,0,0.28510938602681724,0.27875793930839804,0.0,0.03288786684483521,0.0,0.01598821509326936,none of the three (rank gap under noise)
J,Industrials,36,0.07567311385862681,0,0.15702178231358072,0.15602892598959864,0.0,0.026171338130643138,0.02010197200930271,0.026359451948806588,none of the three (rank gap under noise)
EXPE,Consumer Discretionary,36,0.07547358905280757,0,0.15351633301304807,0.18855734703541985,0.0,0.05339538915785383,0.2682605600017112,0.06232978369029895,interest add-back
CAM,Industrials,36,0.07484805096507825,0,0.16852014875765797,0.16852014875765797,0.0,0.01023740909322009,0.0,0.10249006414942363,equity
CVS,Consumer Staples,36,0.07463859688804504,0,0.19842901576255997,0.19821814539511834,0.0,0.0010632643213300838,0.0,0.010224456744901602,none of the three (rank gap under noise)
RTX,Industrials,36,0.07458211318505589,0,0.2666898201744231,0.26398857760284017,0.0,0.04339688997321407,0.0,0.033860418476468715,none of the three (rank gap under noise)
JPM,Financials,36,0.07413177985821104,0,0.12837782517829058,0.16853554821051436,0.0,0.0,0.3734274909315428,0.025018967340400194,interest add-back
SO,Utilities,36,0.07400854079822237,0,0.15078450047621433,0.15078450047621433,0.05555555555555555,0.0,0.0,0.051057665847332234,none of the three (rank gap under noise)
CAG,Consumer Staples,36,0.07323685522855636,0,0.12521983859082783,0.18110425970028865,0.0,0.042292113920155965,0.234732986968742,0.05738764601352939,interest add-back
EBAY,Industrials,36,0.07313909485601877,0,0.14780733285406183,0.14780733285406183,0.0,0.0,0.0,0.03697852871472998,none of the three (rank gap under noise)
